frame,fish_id,length_cm
133,1,7.527054165827787
133,2,4.5862924069025075
134,1,7.398909000490594
134,2,4.812283683598602
135,1,7.354582946677853
135,2,4.891703294077285
136,1,7.191879579223833
136,2,4.8309929630155475
137,1,7.11934732870777
137,2,4.717708920170356
138,1,6.993724962462645
138,2,4.685966659293618
139,1,6.989224194129377
139,2,5.043006689108225
140,1,6.819349207660108
140,2,5.173233459799555
140,3,4.792106620719286
141,1,6.70027309051445
141,2,5.339119936436644
141,3,4.77814357917168
142,1,6.634123047936234
142,2,5.492139545497822
142,3,4.794528744730217
143,1,6.58093936360235
143,2,4.6186097001544555
144,1,6.569747255611501
144,2,4.637902895042007
145,1,6.5292190211831365
145,2,5.052836722471899
145,3,4.641946776168813
146,1,6.494091116548335
146,2,5.138112069434708
146,3,4.618427004492506
147,1,5.859048102089479
147,2,4.701739483476287
147,3,6.711614434507927
148,1,6.400592392075556
148,2,5.127717071203937
148,3,4.703446518307951
148,4,6.65484316404734
149,1,5.991313247070692
149,2,4.743083482165057
150,1,5.846446542962687
151,1,6.050743524086066
152,1,6.213728781767276
153,1,6.206738970104438
154,1,6.807100011317301
155,1,6.557640188795009
155,2,5.166773672828595
156,1,6.781317715243987
157,1,7.029281624501827
157,2,5.604757060085238
158,1,7.105311445777927
158,2,5.808528754167617
158,3,4.73648630331866
159,1,7.063012514334237
159,2,5.827743481712516
160,1,6.924891040662538
160,2,5.130159922437454
161,1,5.883938535385174
162,1,6.003317862186967
163,1,6.141009986247926
164,1,6.059724333530016
165,1,5.8363121155301565
166,1,5.835688522233455
167,1,5.416157692936853
169,1,4.674621465958804
170,1,4.669043178154169
171,1,5.389762463281311
172,1,5.280808929440991
172,2,5.175619459222546
173,1,5.348296766185635
173,2,5.362584929024684
174,1,6.1612616671285565
175,1,6.524587967450747
176,1,6.515038047695183
177,1,6.3075928975639535
178,1,6.981748773251633
178,2,5.1256366502625195
178,3,0.9343788267190548
179,1,6.978552043322293
179,2,5.132824258849477
179,3,0.9425342485492556
180,1,6.46026843473018
180,2,0.706900519853903
181,1,6.920894239941323
181,2,0.6663564439054177
182,1,6.870873529774279
182,2,0.8227588097186579
183,1,6.845269487815218
183,2,0.8274688489742645
184,1,6.9117979502572435
184,2,4.926290514305735
185,1,6.823335940873208
185,2,4.916675155747431
186,1,6.86709939864429
186,2,5.010523578075577
187,1,6.877349306316949
187,2,4.967602237747904
188,1,6.840194871519457
188,2,4.913664378615017
189,1,5.838587964570255
189,2,4.766232828763409
190,1,5.369153681965818
190,2,4.8118649937023354
191,1,6.097153552078382
191,2,4.881487142167124
192,1,6.6107646524929295
192,2,4.859844960754058
193,1,6.816483521085806
193,2,4.88340737128826
194,1,7.003986122056138
194,2,4.85686053680465
195,1,6.879308917161
195,2,4.839000481307428
196,1,6.993242314279538
196,2,4.815018492567422
197,1,7.0008373608419285
197,2,4.813485566405492
198,1,6.235498879754025
198,2,4.8487348733440205
199,1,6.317079451239036
199,2,4.833837034057722
200,1,7.768772074610498
201,1,6.255874923970179
202,1,6.273998807400621
203,1,6.147482801758798
204,1,8.042524794211607
205,1,6.34940325876094
206,1,8.00018559273546
